Title,sku,size,product_url,price,express price
Air Jordan 4 Midnight Navy,408452-140,47.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,410.0
Air Jordan 4 Midnight Navy,408452-140,48.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,390.0
Air Jordan 4 Midnight Navy,408452-140,49.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,395.0
Air Jordan 4 Midnight Navy,408452-140,50.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,395.0
Dunk Low SE Fleece Green,DQ7579-300,35.5,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,235.0,255.0
Dunk Low SE Fleece Green,DQ7579-300,36.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,175.0
Dunk Low SE Fleece Green,DQ7579-300,36.5,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,205.0
Dunk Low SE Fleece Green,DQ7579-300,37.5,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,220.0,255.0
Dunk Low SE Fleece Green,DQ7579-300,38.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,190.0
Dunk Low SE Fleece Green,DQ7579-300,38.5,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,190.0,200.0
Dunk Low SE Fleece Green,DQ7579-300,39.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,215.0
Dunk Low SE Fleece Green,DQ7579-300,40.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,195.0,200.0
Dunk Low SE Fleece Green,DQ7579-300,40.5,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,200.0
Dunk Low SE Fleece Green,DQ7579-300,41.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,_,190.0
Dunk Low SE Fleece Green,DQ7579-300,42.0,https://en.wethenew.com/products/nike-dunk-low-se-fleece-green,210.0,215.0
